entry_name,found_name,accepted_name,base_de_dados,familia,pais,year,month,day,lat,long,Coord_SPL_Mun
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,6,5,-14.17,-47.79,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,7,24,1.47,-61.01,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,7,24,2.79,-61.01,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,7,25,1.4,-60.99,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,7,25,2.65,-60.99,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2010,7,27,-9.84,-61.03,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2011,3,20,1.46,-61.03,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2012,4,5,-14.11,-47.72,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,2012,7,2,5.25,-67.86,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,2012,7,5,5.35,-67.86,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,2013,3,24,2.51,-72.71,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,2013,6,30,6.36,-70.25,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2014,11,3,-10.87,-46.62,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2014,11,4,-10.86,-46.62,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2014,12,10,-10.61,-46.53,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2015,11,8,-15.92,-47.91,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,2016,1,21,5.85,-68.18,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2016,5,7,-14.14,-47.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,BR,2019,3,31,-14.16,-47.6,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,,,,3.88,-67.79,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,,,,5.15,-69.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),GBIF,Xyridaceae,CO,,,,5.3,-67.91,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,,,,-10.77,-53.09,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1888,11,30,-21.79,-48.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1889,11,14,-21.47,-47.55,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1894,2,17,-13.4,-55.92,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1901,1,,-22.25,-47.82,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1966,2,11,-14.12,-47.7,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1966,2,15,-14.12,-47.58,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1966,2,11,-14,-47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Zosteraceae,,1966,2,11,-14.01,-47.68,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1966,2,15,-14,-47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1967,12,7,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1968,3,20,-8.92,-48.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1968,10,5,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1968,10,6,-12.85,-51.75,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1968,10,5,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1970,10,23,-25.43,-49.27,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1971,3,21,-14.13,-47.51,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1973,3,8,-14.13,-47.51,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1973,3,16,-13.87,-47.32,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1974,2,14,-7.5,-57.25,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1974,2,14,-7.5,-57.25,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1977,2,2,-14.13,-39,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1977,3,21,-13.55,-41.88,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1977,12,22,5.38,-52.96,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1978,5,31,4.05,-66.82,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1978,4,21,5.85,-67.47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1978,5,31,4.05,-66.82,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1980,1,23,-15.6,-56.1,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1983,4,13,-7.33,-47.47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1984,3,26,-18.45,-43.74,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1984,7,16,-18.07,-43.47,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1984,8,15,4.53,-61.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1985,10,30,-15.45,-59.07,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1986,5,14,-14.13,-47.51,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1986,8,4,2.82,-60.67,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1986,11,7,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1987,2,8,-14.13,-47.51,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1987,11,6,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1988,3,29,-19.17,-43.71,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1988,10,6,-15.56,-54.3,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1988,5,11,4.98,-61.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1988,5,3,5,-61.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1989,6,21,3,-59.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1989,6,27,3.07,-59.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1990,12,8,1.12,-72.83,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1990,5,,4.08,-66.41,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1990,5,,4.08,-66.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1990,8,,7.53,-65.3,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1991,2,12,2.16,-59.25,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1992,5,22,-13.25,-41.66,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1992,5,22,-13.32,-41.85,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1992,6,2,6.35,-63.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1993,10,12,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1993,11,13,-13.55,-61.01,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1994,1,1,2.42,-59.33,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1994,3,3,-13.3,-41.87,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1994,11,14,-24.11,-49.34,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1994,1,1,2.42,-59.33,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1994,5,28,-13.55,-61.01,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,8,1,3.43,-59.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,10,19,-15.46,-55.75,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,6,14,2.96,-59.65,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,6,14,2.97,-59.65,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,8,1,3.43,-59.76,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,8,1,3.43,-59.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,8,21,2.83,-59.41,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1996,2,7,-14.38,-49,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1996,2,7,-14.52,-49.14,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1996,11,13,-7.53,-46.04,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1996,5,28,2.98,-59.52,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1997,3,16,-11.62,-50.67,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1997,9,10,2,-59.57,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,5,1,-0.58,-72.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,10,9,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,10,23,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1999,3,26,1.48,-60.97,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2000,3,,-24.11,-49.34,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2000,9,6,-7.71,-47.31,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2000,10,13,-8.39,-47.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2001,10,,-17.7,-44.26,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2002,9,18,-18.32,-53.71,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2002,12,26,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2003,1,22,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2003,11,11,-22.22,-47.92,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2005,2,1,-13.58,-41.81,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2006,3,8,-10.55,-46.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2007,3,14,-14.13,-47.51,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2007,4,27,-6.53,-64.38,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2007,7,12,-18,-43.39,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2007,9,,-18,-43.39,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2007,10,15,-18,-43.39,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2008,1,27,-9.35,-55.11,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2008,1,27,-9.58,-55.19,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2008,2,25,-18,-43.39,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2010,6,5,-14.13,-47.51,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2010,6,5,-14.17,-47.79,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2010,7,27,1.82,-61.13,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2010,11,13,-17.69,-44.29,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2011,9,23,1.82,-61.13,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2012,7,2,5.25,-67.86,
Abolboda pulchella (Humb.),Abolboda pulchella (Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2012,9,26,-18.54,-53.13,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1954,12,2,-9.97,-67.81,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1961,12,,-15.78,-47.93,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1966,2,11,-14,-47,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1966,2,15,-14,-47,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1968,10,5,-12.82,-51.77,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1971,11,12,-18.45,-43.74,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1973,11,17,-17.88,-51.71,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1975,11,12,-17.21,-54.15,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1977,3,21,-13.55,-41.88,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1978,5,21,4.05,-66.82,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1983,4,13,-6.55,-47.8,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1985,10,30,-15.45,-59.07,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1986,2,23,-18.25,-43.6,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1986,8,1,-2.83,-60.58,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1986,11,7,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1986,11,19,-15.78,-47.93,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1987,11,6,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1993,10,12,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1994,11,1,-24.11,-49.34,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,10,19,-15.46,-55.75,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1995,12,8,-12.7,-58.1,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1996,1,17,-17.76,-44.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1996,1,18,-17.76,-44.17,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1997,3,15,-11.6,-51.08,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1997,3,15,-113.6,-510.46,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1997,9,22,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1997,9,29,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1997,10,27,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,8,2,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,8,21,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,9,4,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,9,11,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,10,9,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,10,23,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,11,6,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,11,20,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,12,1,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1998,12,11,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1999,3,26,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1999,4,13,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1999,4,16,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1999,10,22,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,1999,11,5,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2001,1,4,-23.45,-48.42,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2002,11,25,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2002,12,26,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2003,1,22,-18.92,-48.28,
Abolboda pulchella (Humb.),Abolboda pulchella (Humb. & Bonpl.),Abolboda pulchella (Bonpl.),SPL,Xyridaceae,,2006,3,24,-18.92,-48.28,
